CV_ID	GLYTOUCAN_ID	PUBCHEM_CID	COMPOSITION	MASS	IMAGE_URL	LINK_OUT_URL
G75903TQ	G75903TQ	NA	Hex5 HexNAc4 dHex2 NeuAc1	2223.8	https://api.glygen.org/glycan/image/G75903TQ	https://www.glygen.org/glycan/G75903TQ
G75906WU	G75906WU	NA	Hex9 HexNAc2	1882.64	https://api.glygen.org/glycan/image/G75906WU	https://www.glygen.org/glycan/G75906WU
G75927AR	G75927AR	NA	Hex3 HexNAc4 dHex1 Pen1	1594.59	https://api.glygen.org/glycan/image/G75927AR	https://www.glygen.org/glycan/G75927AR
G75932ZJ	G75932ZJ	NA	Hex6 HexNAc5 dHex1 NeuAc3	3025.07	https://api.glygen.org/glycan/image/G75932ZJ	https://www.glygen.org/glycan/G75932ZJ
G75937HT	G75937HT	NA	Hex5 HexNAc5 dHex1 NeuAc2	2571.92	https://api.glygen.org/glycan/image/G75937HT	https://www.glygen.org/glycan/G75937HT
G75959TE	G75959TE	NA	Hex3 HexNAc1 S1	787.21	https://api.glygen.org/glycan/image/G75959TE	https://www.glygen.org/glycan/G75959TE
G75962GU	G75962GU	NA	Hex4 HexNAc5	1681.62	https://api.glygen.org/glycan/image/G75962GU	https://www.glygen.org/glycan/G75962GU
G75963MI	G75963MI	NA	Hex5 HexNAc5 dHex1	1991.75	https://api.glygen.org/glycan/image/G75963MI	https://www.glygen.org/glycan/G75963MI
G75977KH	G75977KH	NA	Hex6 HexNAc5 dHex1 NeuAc2	2733.97	https://api.glygen.org/glycan/image/G75977KH	https://www.glygen.org/glycan/G75977KH
G75983OB	G75983OB	NA	Hex5 HexNAc4 dHex2 NeuAc1	2223.8	https://api.glygen.org/glycan/image/G75983OB	https://www.glygen.org/glycan/G75983OB
G75998XY	G75998XY	NA	Hex3 HexNAc2 NeuAc1	1201.42	https://api.glygen.org/glycan/image/G75998XY	https://www.glygen.org/glycan/G75998XY
G76001GO	G76001GO	NA	Hex1	180.06	https://api.glygen.org/glycan/image/G76001GO	https://www.glygen.org/glycan/G76001GO
G76012OT	G76012OT	NA	Hex3 HexNAc6 dHex2	2014.76	https://api.glygen.org/glycan/image/G76012OT	https://www.glygen.org/glycan/G76012OT
G76014WR	G76014WR	NA	Hex8 HexNAc2	1720.59	https://api.glygen.org/glycan/image/G76014WR	https://www.glygen.org/glycan/G76014WR
G76031GT	G76031GT	NA	Hex1 HexNAc1 dHex1	531.22	https://api.glygen.org/glycan/image/G76031GT	https://www.glygen.org/glycan/G76031GT
G76034RR	G76034RR	NA	Hex4 HexNAc2 dHex3	1510.55	https://api.glygen.org/glycan/image/G76034RR	https://www.glygen.org/glycan/G76034RR
G76035TT	G76035TT	NA	Hex4 HexNAc5 NeuAc1	1972.71	https://api.glygen.org/glycan/image/G76035TT	https://www.glygen.org/glycan/G76035TT
G76037VI	G76037VI	NA	Hex3 HexNAc5	1519.57	https://api.glygen.org/glycan/image/G76037VI	https://www.glygen.org/glycan/G76037VI
G76054RA	G76054RA	NA	Hex5 HexNAc4 dHex1	1788.67	https://api.glygen.org/glycan/image/G76054RA	https://www.glygen.org/glycan/G76054RA
G76055BY	G76055BY	NA	Hex4 HexNAc5 dHex1 NeuAc1 S1	2198.73	https://api.glygen.org/glycan/image/G76055BY	https://www.glygen.org/glycan/G76055BY
G76055XW	G76055XW	NA	Hex7 HexNAc6 dHex1	2516.91	https://api.glygen.org/glycan/image/G76055XW	https://www.glygen.org/glycan/G76055XW
G76062CD	G76062CD	NA	Hex1 NeuAc1	471.16	https://api.glygen.org/glycan/image/G76062CD	https://www.glygen.org/glycan/G76062CD
G76070JR	G76070JR	NA	Hex4	666.22	https://api.glygen.org/glycan/image/G76070JR	https://www.glygen.org/glycan/G76070JR
G76080MS	G76080MS	NA	Hex2 Pen1 Other1	648.17	https://api.glygen.org/glycan/image/G76080MS	https://www.glygen.org/glycan/G76080MS
G76081JY	G76081JY	NA	Hex2 HexNAc1	547.21	https://api.glygen.org/glycan/image/G76081JY	https://www.glygen.org/glycan/G76081JY
G76084UE	G76084UE	NA	Hex5 HexNAc6 dHex1 NeuAc3	3066.1	https://api.glygen.org/glycan/image/G76084UE	https://www.glygen.org/glycan/G76084UE
G76085KR	G76085KR	NA	Hex3 HexNAc4 dHex1	1462.54	https://api.glygen.org/glycan/image/G76085KR	https://www.glygen.org/glycan/G76085KR
G76086AZ	G76086AZ	NA	Hex2 HexNAc2 NeuAc2 S1	1412.44	https://api.glygen.org/glycan/image/G76086AZ	https://www.glygen.org/glycan/G76086AZ
G76096CN	G76096CN	NA	Hex6 HexNAc5	2005.72	https://api.glygen.org/glycan/image/G76096CN	https://www.glygen.org/glycan/G76096CN
G76099KH	G76099KH	NA	Hex5 HexNAc4 NeuAc2	2222.78	https://api.glygen.org/glycan/image/G76099KH	https://www.glygen.org/glycan/G76099KH
G76108PP	G76108PP	NA	Hex2 HexNAc2	748.27	https://api.glygen.org/glycan/image/G76108PP	https://www.glygen.org/glycan/G76108PP
G76128PG	G76128PG	NA	Hex4 HexNAc4 dHex1	1624.6	https://api.glygen.org/glycan/image/G76128PG	https://www.glygen.org/glycan/G76128PG
G76134AJ	G76134AJ	NA	Hex4 HexNAc6 dHex1	2030.76	https://api.glygen.org/glycan/image/G76134AJ	https://www.glygen.org/glycan/G76134AJ
G76152LH	G76152LH	NA	Hex2 HexNAc2	748.27	https://api.glygen.org/glycan/image/G76152LH	https://www.glygen.org/glycan/G76152LH
G76163CP	G76163CP	NA	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G76163CP	https://www.glygen.org/glycan/G76163CP
G76167TO	G76167TO	NA	Hex7 HexNAc2	1558.54	https://api.glygen.org/glycan/image/G76167TO	https://www.glygen.org/glycan/G76167TO
G76177MU	G76177MU	NA	Hex3 HexNAc1	709.26	https://api.glygen.org/glycan/image/G76177MU	https://www.glygen.org/glycan/G76177MU
G76200OU	G76200OU	NA	Hex1 HexNAc1 NeuAc3	1256.43	https://api.glygen.org/glycan/image/G76200OU	https://www.glygen.org/glycan/G76200OU
G76207WM	G76207WM	NA	Hex6 HexNAc5 dHex1	2151.78	https://api.glygen.org/glycan/image/G76207WM	https://www.glygen.org/glycan/G76207WM
G76222MD	G76222MD	NA	Hex2 dHex1	488.17	https://api.glygen.org/glycan/image/G76222MD	https://www.glygen.org/glycan/G76222MD
G76239MA	G76239MA	NA	Hex4 HexNAc3 NeuAc1	1566.56	https://api.glygen.org/glycan/image/G76239MA	https://www.glygen.org/glycan/G76239MA
G76242WH	G76242WH	NA	Hex5 HexNAc4 dHex1 NeuAc1	2077.75	https://api.glygen.org/glycan/image/G76242WH	https://www.glygen.org/glycan/G76242WH
G76243MI	G76243MI	NA	Hex1 HexNAc1 dHex1 NeuAc1	822.31	https://api.glygen.org/glycan/image/G76243MI	https://www.glygen.org/glycan/G76243MI
G76243VM	G76243VM	NA	Hex7 HexNAc6 NeuAc3	3244.14	https://api.glygen.org/glycan/image/G76243VM	https://www.glygen.org/glycan/G76243VM
G76257BE	G76257BE	NA	Hex6 HexNAc4	1802.64	https://api.glygen.org/glycan/image/G76257BE	https://www.glygen.org/glycan/G76257BE
G76264IE	G76264IE	NA	Hex3 HexNAc4 dHex2	1608.6	https://api.glygen.org/glycan/image/G76264IE	https://www.glygen.org/glycan/G76264IE
G76269JQ	G76269JQ	NA	HexNAc1 S3 Other1	634.98	https://api.glygen.org/glycan/image/G76269JQ	https://www.glygen.org/glycan/G76269JQ
G76282XA	G76282XA	NA	Hex3 HexN1	788.25	https://api.glygen.org/glycan/image/G76282XA	https://www.glygen.org/glycan/G76282XA
G76284CZ	G76284CZ	NA	Hex3 HexNAc3 S2	1275.34	https://api.glygen.org/glycan/image/G76284CZ	https://www.glygen.org/glycan/G76284CZ
G76288KM	G76288KM	NA	Hex8 HexNAc2	1720.59	https://api.glygen.org/glycan/image/G76288KM	https://www.glygen.org/glycan/G76288KM
G76288QX	G76288QX	NA	Hex7 HexNAc6 dHex5	3103.16	https://api.glygen.org/glycan/image/G76288QX	https://www.glygen.org/glycan/G76288QX
G76294TY	G76294TY	NA	Hex6 HexNAc6 dHex1 NeuAc1 S2	2805.87	https://api.glygen.org/glycan/image/G76294TY	https://www.glygen.org/glycan/G76294TY
G76295SF	G76295SF	NA	Hex4 HexNAc5 dHex1 NeuAc1	2118.77	https://api.glygen.org/glycan/image/G76295SF	https://www.glygen.org/glycan/G76295SF
G76297WR	G76297WR	NA	Hex6 HexNAc6 dHex1 NeuAc3	3228.15	https://api.glygen.org/glycan/image/G76297WR	https://www.glygen.org/glycan/G76297WR
G76329HL	G76329HL	NA	Hex5 HexNAc8	2452.91	https://api.glygen.org/glycan/image/G76329HL	https://www.glygen.org/glycan/G76329HL
G76330SV	G76330SV	NA	Hex1 HexNAc3	791.32	https://api.glygen.org/glycan/image/G76330SV	https://www.glygen.org/glycan/G76330SV
G76331QP	G76331QP	NA	Hex6 HexNAc3 NeuAc1	1890.66	https://api.glygen.org/glycan/image/G76331QP	https://www.glygen.org/glycan/G76331QP
G76336SS	G76336SS	NA	Hex3 HexNAc3 dHex2	1405.52	https://api.glygen.org/glycan/image/G76336SS	https://www.glygen.org/glycan/G76336SS
G76343XZ	G76343XZ	NA	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G76343XZ	https://www.glygen.org/glycan/G76343XZ
G76376SF	G76376SF	NA	Hex4 HexNAc5 NeuAc1 S1	2054.69	https://api.glygen.org/glycan/image/G76376SF	https://www.glygen.org/glycan/G76376SF
G76377UH	G76377UH	NA	Hex7 HexNAc6 dHex1 NeuAc2 S2	3259.02	https://api.glygen.org/glycan/image/G76377UH	https://www.glygen.org/glycan/G76377UH
G76394YV	G76394YV	NA	Hex3 HexNAc2	910.33	https://api.glygen.org/glycan/image/G76394YV	https://www.glygen.org/glycan/G76394YV
G76404FA	G76404FA	NA	Hex5 HexNAc4 dHex1 NeuAc3	2659.94	https://api.glygen.org/glycan/image/G76404FA	https://www.glygen.org/glycan/G76404FA
G76417NN	G76417NN	NA	Hex8 HexNAc7 NeuAc1	3027.08	https://api.glygen.org/glycan/image/G76417NN	https://www.glygen.org/glycan/G76417NN
G76420FO	G76420FO	NA	Hex4 HexNAc4 dHex1	1624.6	https://api.glygen.org/glycan/image/G76420FO	https://www.glygen.org/glycan/G76420FO
G76459ZD	G76459ZD	NA	Hex2 HexNAc2 dHex1 NeuAc1	1187.44	https://api.glygen.org/glycan/image/G76459ZD	https://www.glygen.org/glycan/G76459ZD
G76465ED	G76465ED	NA	Hex8 HexNAc2	1722.61	https://api.glygen.org/glycan/image/G76465ED	https://www.glygen.org/glycan/G76465ED
G76470CH	G76470CH	NA	Hex5 HexNAc8 dHex1	2598.97	https://api.glygen.org/glycan/image/G76470CH	https://www.glygen.org/glycan/G76470CH
G76483WK	G76483WK	NA	Hex5 HexNAc3 NeuAc1	1728.61	https://api.glygen.org/glycan/image/G76483WK	https://www.glygen.org/glycan/G76483WK
G76497KR	G76497KR	NA	Hex3 HexNAc6 dHex1 NeuAc1	2159.8	https://api.glygen.org/glycan/image/G76497KR	https://www.glygen.org/glycan/G76497KR
G76500YL	G76500YL	NA	Hex2 HexNAc2 NeuAc1	1041.39	https://api.glygen.org/glycan/image/G76500YL	https://www.glygen.org/glycan/G76500YL
G76504TU	G76504TU	NA	Hex5 HexNAc3	1437.51	https://api.glygen.org/glycan/image/G76504TU	https://www.glygen.org/glycan/G76504TU
G76505ZE	G76505ZE	NA	Hex4 HexNAc4 dHex3	1916.71	https://api.glygen.org/glycan/image/G76505ZE	https://www.glygen.org/glycan/G76505ZE
G76526WR	G76526WR	NA	Hex2 HexNAc3 dHex1 NeuAc1	1388.51	https://api.glygen.org/glycan/image/G76526WR	https://www.glygen.org/glycan/G76526WR
G76531DS	G76531DS	NA	Hex5 HexNAc3 dHex1 NeuAc1	1874.67	https://api.glygen.org/glycan/image/G76531DS	https://www.glygen.org/glycan/G76531DS
G76535VK	G76535VK	NA	Hex5 HexNAc2 dHex1	1380.49	https://api.glygen.org/glycan/image/G76535VK	https://www.glygen.org/glycan/G76535VK
G76542BD	G76542BD	NA	Hex2 HexNAc3 dHex1	1097.41	https://api.glygen.org/glycan/image/G76542BD	https://www.glygen.org/glycan/G76542BD
G76551AL	G76551AL	NA	Hex4 HexNAc5 S1	1761.58	https://api.glygen.org/glycan/image/G76551AL	https://www.glygen.org/glycan/G76551AL
G76552MT	G76552MT	NA	Hex4 HexNAc5 dHex1 S2	1987.59	https://api.glygen.org/glycan/image/G76552MT	https://www.glygen.org/glycan/G76552MT
G76568UL	G76568UL	NA	Hex2 dHex1 NeuAc1	779.27	https://api.glygen.org/glycan/image/G76568UL	https://www.glygen.org/glycan/G76568UL
G76574YM	G76574YM	NA	Hex4 HexNAc5 dHex2 NeuAc1	2264.83	https://api.glygen.org/glycan/image/G76574YM	https://www.glygen.org/glycan/G76574YM
G76576GA	G76576GA	NA	Hex3 HexNAc3 dHex1 Pen1	1391.51	https://api.glygen.org/glycan/image/G76576GA	https://www.glygen.org/glycan/G76576GA
G76583MP	G76583MP	NA	Hex3 HexNAc6	1722.65	https://api.glygen.org/glycan/image/G76583MP	https://www.glygen.org/glycan/G76583MP
G76585PB	G76585PB	NA	Hex4 HexNAc2 NeuAc1	1363.48	https://api.glygen.org/glycan/image/G76585PB	https://www.glygen.org/glycan/G76585PB
G76589GU	G76589GU	NA	Hex1 HexNAc2 dHex1	732.28	https://api.glygen.org/glycan/image/G76589GU	https://www.glygen.org/glycan/G76589GU
G76601JL	G76601JL	NA	HexNAc1 HexA1 S2	557.04	https://api.glygen.org/glycan/image/G76601JL	https://www.glygen.org/glycan/G76601JL
G76613WN	G76613WN	NA	Hex7 HexNAc4	1964.7	https://api.glygen.org/glycan/image/G76613WN	https://www.glygen.org/glycan/G76613WN
G76626TX	G76626TX	NA	Hex2 HexNAc1 dHex1	691.25	https://api.glygen.org/glycan/image/G76626TX	https://www.glygen.org/glycan/G76626TX
G76630AE	G76630AE	NA	Hex6 HexNAc7 dHex1 NeuAc4	3722.32	https://api.glygen.org/glycan/image/G76630AE	https://www.glygen.org/glycan/G76630AE
G76645JW	G76645JW	NA	Hex9 HexNAc2	1882.64	https://api.glygen.org/glycan/image/G76645JW	https://www.glygen.org/glycan/G76645JW
G76650GT	G76650GT	NA	HexNAc1 Other1	395.11	https://api.glygen.org/glycan/image/G76650GT	https://www.glygen.org/glycan/G76650GT
G76666KS	G76666KS	NA	Hex6 HexNAc2	1396.49	https://api.glygen.org/glycan/image/G76666KS	https://www.glygen.org/glycan/G76666KS
G76666QQ	G76666QQ	NA	Hex5 HexNAc4 dHex2	1932.71	https://api.glygen.org/glycan/image/G76666QQ	https://www.glygen.org/glycan/G76666QQ
G76675AB	G76675AB	NA	Hex5 HexNAc4 NeuAc1	1931.69	https://api.glygen.org/glycan/image/G76675AB	https://www.glygen.org/glycan/G76675AB
G76685HR	G76685HR	NA	NeuAc1	309.11	https://api.glygen.org/glycan/image/G76685HR	https://www.glygen.org/glycan/G76685HR
G76687RG	G76687RG	NA	Hex4 HexNAc3	1277.48	https://api.glygen.org/glycan/image/G76687RG	https://www.glygen.org/glycan/G76687RG
G76702YY	G76702YY	NA	Hex3 HexNAc4	1316.49	https://api.glygen.org/glycan/image/G76702YY	https://www.glygen.org/glycan/G76702YY
G76710EM	G76710EM	NA	Hex7 HexNAc3 dHex1	1907.68	https://api.glygen.org/glycan/image/G76710EM	https://www.glygen.org/glycan/G76710EM
G76718AZ	G76718AZ	NA	Hex6 HexNAc6 dHex4 NeuAc2	3375.23	https://api.glygen.org/glycan/image/G76718AZ	https://www.glygen.org/glycan/G76718AZ
G76725JQ	G76725JQ	NA	Hex2 HexNAc3 dHex2	1245.49	https://api.glygen.org/glycan/image/G76725JQ	https://www.glygen.org/glycan/G76725JQ
G76727OV	G76727OV	NA	Hex9 HexNAc2	1884.66	https://api.glygen.org/glycan/image/G76727OV	https://www.glygen.org/glycan/G76727OV
G76727XE	G76727XE	NA	Hex10 HexNAc10 dHex2	3961.45	https://api.glygen.org/glycan/image/G76727XE	https://www.glygen.org/glycan/G76727XE
G76733PY	G76733PY	NA	Hex9 HexNAc8 dHex1 NeuAc1	3538.27	https://api.glygen.org/glycan/image/G76733PY	https://www.glygen.org/glycan/G76733PY
G76741XB	G76741XB	NA	Hex5 HexNAc5 dHex2	2135.79	https://api.glygen.org/glycan/image/G76741XB	https://www.glygen.org/glycan/G76741XB
G76746DW	G76746DW	NA	Hex5 HexNAc6 dHex1	2192.81	https://api.glygen.org/glycan/image/G76746DW	https://www.glygen.org/glycan/G76746DW
G76751DW	G76751DW	NA	Hex7 HexNAc6 dHex1 NeuAc1	2808.01	https://api.glygen.org/glycan/image/G76751DW	https://www.glygen.org/glycan/G76751DW
G76757ZR	G76757ZR	NA	Hex1 HexNAc1 NeuAc1 S1	754.19	https://api.glygen.org/glycan/image/G76757ZR	https://www.glygen.org/glycan/G76757ZR
G76776CG	G76776CG	NA	Hex6 HexNAc4 dHex2	2094.76	https://api.glygen.org/glycan/image/G76776CG	https://www.glygen.org/glycan/G76776CG
G76782BU	G76782BU	NA	Hex5 HexNAc4 dHex3	2080.78	https://api.glygen.org/glycan/image/G76782BU	https://www.glygen.org/glycan/G76782BU
G76789TW	G76789TW	NA	Hex4 HexNAc5 dHex1 NeuAc1 S1	2198.73	https://api.glygen.org/glycan/image/G76789TW	https://www.glygen.org/glycan/G76789TW
G76794HC	G76794HC	NA	Hex3 HexNAc6 dHex1	1868.7	https://api.glygen.org/glycan/image/G76794HC	https://www.glygen.org/glycan/G76794HC
G76809NR	G76809NR	NA	Hex1 dHex1 Other1	513.21	https://api.glygen.org/glycan/image/G76809NR	https://www.glygen.org/glycan/G76809NR
G76812VG	G76812VG	NA	Hex6 HexNAc5 dHex1 NeuAc3	3025.07	https://api.glygen.org/glycan/image/G76812VG	https://www.glygen.org/glycan/G76812VG
G76815RB	G76815RB	NA	Hex3 HexNAc3 dHex1 NeuAc2	1843.67	https://api.glygen.org/glycan/image/G76815RB	https://www.glygen.org/glycan/G76815RB
G76837CW	G76837CW	NA	Hex7 HexNAc2	1560.55	https://api.glygen.org/glycan/image/G76837CW	https://www.glygen.org/glycan/G76837CW
G76855CI	G76855CI	NA	Hex2 HexNAc2 NeuAc1	1039.37	https://api.glygen.org/glycan/image/G76855CI	https://www.glygen.org/glycan/G76855CI
G76855PV	G76855PV	NA	Hex1 HexNAc3 NeuAc2	1371.49	https://api.glygen.org/glycan/image/G76855PV	https://www.glygen.org/glycan/G76855PV
G76858GX	G76858GX	NA	Hex6 HexNAc6 dHex1	2354.86	https://api.glygen.org/glycan/image/G76858GX	https://www.glygen.org/glycan/G76858GX
G76876LB	G76876LB	NA	Hex8 HexNAc5 dHex3	2768	https://api.glygen.org/glycan/image/G76876LB	https://www.glygen.org/glycan/G76876LB
G76887WW	G76887WW	NA	Hex5 HexNAc5 dHex1 NeuAc1	2280.82	https://api.glygen.org/glycan/image/G76887WW	https://www.glygen.org/glycan/G76887WW
G76908ID	G76908ID	NA	Hex5 HexNAc3 dHex2	1729.63	https://api.glygen.org/glycan/image/G76908ID	https://www.glygen.org/glycan/G76908ID
G76910TG	G76910TG	NA	HexNAc1 dHex2	513.21	https://api.glygen.org/glycan/image/G76910TG	https://www.glygen.org/glycan/G76910TG
G76915EY	G76915EY	NA	Hex5 HexNAc5 dHex1 NeuAc1	2282.84	https://api.glygen.org/glycan/image/G76915EY	https://www.glygen.org/glycan/G76915EY
G76915KR	G76915KR	NA	Hex9 HexNAc6 dHex1 NeuAc2	3423.21	https://api.glygen.org/glycan/image/G76915KR	https://www.glygen.org/glycan/G76915KR
G76932ZZ	G76932ZZ	NA	Hex6 HexNAc4 dHex1 NeuAc1	2239.8	https://api.glygen.org/glycan/image/G76932ZZ	https://www.glygen.org/glycan/G76932ZZ
G76935VY	G76935VY	NA	Hex3 HexNAc9	2331.88	https://api.glygen.org/glycan/image/G76935VY	https://www.glygen.org/glycan/G76935VY
G76938LQ	G76938LQ	NA	Hex4 HexNAc2	1072.38	https://api.glygen.org/glycan/image/G76938LQ	https://www.glygen.org/glycan/G76938LQ
G76941MW	G76941MW	NA	Hex8 HexNAc7	2738	https://api.glygen.org/glycan/image/G76941MW	https://www.glygen.org/glycan/G76941MW
G76945EC	G76945EC	NA	Hex3 HexNAc6 dHex1	1868.7	https://api.glygen.org/glycan/image/G76945EC	https://www.glygen.org/glycan/G76945EC
G76950LE	G76950LE	NA	Hex1 HexNAc1	383.14	https://api.glygen.org/glycan/image/G76950LE	https://www.glygen.org/glycan/G76950LE
G76986JJ	G76986JJ	NA	Hex2 dHex1	488.17	https://api.glygen.org/glycan/image/G76986JJ	https://www.glygen.org/glycan/G76986JJ
G76994CV	G76994CV	NA	Hex4 HexNAc5 dHex3	2119.79	https://api.glygen.org/glycan/image/G76994CV	https://www.glygen.org/glycan/G76994CV
G77000EG	G77000EG	NA	Hex2 HexNAc2 dHex1 S1	974.29	https://api.glygen.org/glycan/image/G77000EG	https://www.glygen.org/glycan/G77000EG
G77019UJ	G77019UJ	NA	Hex2 NeuAc1	633.21	https://api.glygen.org/glycan/image/G77019UJ	https://www.glygen.org/glycan/G77019UJ
G77026AH	G77026AH	NA	HexN1 Other1	464.14	https://api.glygen.org/glycan/image/G77026AH	https://www.glygen.org/glycan/G77026AH
G77037YG	G77037YG	NA	Hex5 HexNAc6	2046.75	https://api.glygen.org/glycan/image/G77037YG	https://www.glygen.org/glycan/G77037YG
G77038WW	G77038WW	NA	Hex8 HexNAc5 dHex1 NeuAc1	2766.98	https://api.glygen.org/glycan/image/G77038WW	https://www.glygen.org/glycan/G77038WW
G77047WW	G77047WW	NA	Hex3 HexNAc1 NeuAc2	1289.44	https://api.glygen.org/glycan/image/G77047WW	https://www.glygen.org/glycan/G77047WW
G77050QU	G77050QU	NA	Hex6 HexNAc4 dHex2 NeuAc2	2676.95	https://api.glygen.org/glycan/image/G77050QU	https://www.glygen.org/glycan/G77050QU
G77056UT	G77056UT	NA	Hex7 HexNAc6 NeuAc2	2953.05	https://api.glygen.org/glycan/image/G77056UT	https://www.glygen.org/glycan/G77056UT
G77057AX	G77057AX	NA	Hex4 HexNAc3 NeuAc1	1566.56	https://api.glygen.org/glycan/image/G77057AX	https://www.glygen.org/glycan/G77057AX
G77064XE	G77064XE	NA	Hex6 HexNAc5 dHex1	2151.78	https://api.glygen.org/glycan/image/G77064XE	https://www.glygen.org/glycan/G77064XE
G77067GZ	G77067GZ	NA	Hex5 HexNAc4 dHex1	1786.65	https://api.glygen.org/glycan/image/G77067GZ	https://www.glygen.org/glycan/G77067GZ
G77068PP	G77068PP	NA	Hex9 HexNAc7 NeuAc4	4062.42	https://api.glygen.org/glycan/image/G77068PP	https://www.glygen.org/glycan/G77068PP
G77070UX	G77070UX	NA	Hex3	504.17	https://api.glygen.org/glycan/image/G77070UX	https://www.glygen.org/glycan/G77070UX
G77071KF	G77071KF	NA	Hex5 HexNAc4 dHex2 NeuAc2	2514.9	https://api.glygen.org/glycan/image/G77071KF	https://www.glygen.org/glycan/G77071KF
G77076CV	G77076CV	NA	Hex1 HexNAc1 NeuAc1	674.24	https://api.glygen.org/glycan/image/G77076CV	https://www.glygen.org/glycan/G77076CV
G77078IK	G77078IK	NA	Hex5 HexNAc4 dHex1 S1	1866.61	https://api.glygen.org/glycan/image/G77078IK	https://www.glygen.org/glycan/G77078IK
G77079RV	G77079RV	NA	Hex3 HexNAc1 dHex1	853.31	https://api.glygen.org/glycan/image/G77079RV	https://www.glygen.org/glycan/G77079RV
G77085GN	G77085GN	NA	Hex7 HexNAc2	1558.54	https://api.glygen.org/glycan/image/G77085GN	https://www.glygen.org/glycan/G77085GN
G77101QR	G77101QR	NA	Hex1 HexNAc3 dHex1	937.38	https://api.glygen.org/glycan/image/G77101QR	https://www.glygen.org/glycan/G77101QR
G77103ER	G77103ER	NA	Hex6 HexNAc6 dHex1 NeuAc2 S1	3017.01	https://api.glygen.org/glycan/image/G77103ER	https://www.glygen.org/glycan/G77103ER
G77103OT	G77103OT	NA	Hex4 HexNAc2 NeuAc1	1363.48	https://api.glygen.org/glycan/image/G77103OT	https://www.glygen.org/glycan/G77103OT
G77104ED	G77104ED	NA	Hex3 HexNAc6 dHex1 S2	2028.62	https://api.glygen.org/glycan/image/G77104ED	https://www.glygen.org/glycan/G77104ED
G77105GG	G77105GG	NA	Hex2 HexNAc1 dHex1 Other1	940.34	https://api.glygen.org/glycan/image/G77105GG	https://www.glygen.org/glycan/G77105GG
G77106IE	G77106IE	NA	Hex4 HexNAc4 dHex1	1624.6	https://api.glygen.org/glycan/image/G77106IE	https://www.glygen.org/glycan/G77106IE
G77108ZB	G77108ZB	NA	Hex2 HexNAc2 dHex1 NeuAc1	1185.43	https://api.glygen.org/glycan/image/G77108ZB	https://www.glygen.org/glycan/G77108ZB
G77122IZ	G77122IZ	NA	Hex6 HexNAc5 dHex1 NeuAc1	2442.88	https://api.glygen.org/glycan/image/G77122IZ	https://www.glygen.org/glycan/G77122IZ
G77122LF	G77122LF	NA	Hex4 HexNAc4 dHex2	1772.67	https://api.glygen.org/glycan/image/G77122LF	https://www.glygen.org/glycan/G77122LF
G77136XW	G77136XW	NA	Hex4 HexNAc5 dHex3	2119.79	https://api.glygen.org/glycan/image/G77136XW	https://www.glygen.org/glycan/G77136XW
G77144JG	G77144JG	NA	Hex2 HexNAc1 NeuAc1	836.29	https://api.glygen.org/glycan/image/G77144JG	https://www.glygen.org/glycan/G77144JG
G77148DL	G77148DL	NA	Hex3 HexNAc5	1519.57	https://api.glygen.org/glycan/image/G77148DL	https://www.glygen.org/glycan/G77148DL
G77149EE	G77149EE	NA	Hex8 HexNAc7 dHex1	2882.05	https://api.glygen.org/glycan/image/G77149EE	https://www.glygen.org/glycan/G77149EE
G77157XU	G77157XU	NA	Hex5 HexNAc5	1843.67	https://api.glygen.org/glycan/image/G77157XU	https://www.glygen.org/glycan/G77157XU
G77163SM	G77163SM	NA	Hex5 HexNAc4 dHex2 NeuAc1	2225.82	https://api.glygen.org/glycan/image/G77163SM	https://www.glygen.org/glycan/G77163SM
G77164PB	G77164PB	NA	Hex4 HexNAc5 dHex1	1827.68	https://api.glygen.org/glycan/image/G77164PB	https://www.glygen.org/glycan/G77164PB
G77172NR	G77172NR	NA	Hex6 HexNAc5 dHex1	2151.78	https://api.glygen.org/glycan/image/G77172NR	https://www.glygen.org/glycan/G77172NR
G77174TF	G77174TF	NA	Hex6 HexNAc7 dHex1 NeuAc4	3722.32	https://api.glygen.org/glycan/image/G77174TF	https://www.glygen.org/glycan/G77174TF
G77177HT	G77177HT	NA	Hex5 HexNAc4 NeuAc1	1931.69	https://api.glygen.org/glycan/image/G77177HT	https://www.glygen.org/glycan/G77177HT
G77186TD	G77186TD	NA	Hex3 HexNAc1	707.25	https://api.glygen.org/glycan/image/G77186TD	https://www.glygen.org/glycan/G77186TD
G77195RI	G77195RI	NA	Hex6 HexNAc5 dHex1	2153.8	https://api.glygen.org/glycan/image/G77195RI	https://www.glygen.org/glycan/G77195RI
G77198CF	G77198CF	NA	Hex4 HexNAc4 dHex1 S1	1704.55	https://api.glygen.org/glycan/image/G77198CF	https://www.glygen.org/glycan/G77198CF
G77199IL	G77199IL	NA	Hex2 HexA1 Pen1 S1	730.15	https://api.glygen.org/glycan/image/G77199IL	https://www.glygen.org/glycan/G77199IL
G77205VI	G77205VI	NA	Hex2 HexNAc1 dHex1 Other1	940.34	https://api.glygen.org/glycan/image/G77205VI	https://www.glygen.org/glycan/G77205VI
