cv_id	glytoucan_ac	pubchem_ac
91861747	G00691LW	91861747
91861750	G95329IQ	91861750
91861754	G96651PA	91861754
91861756	G90542MP	91861756
91861758	G19749DC	91861758
91861759	G54746NB	91861759
91861762	G65850ES	91861762
91861764	G87866DD	91861764
91861765	G05136BT	91861765
91861768	G64623GC	91861768
91861770	G02934UB	91861770
91861773	G26160AS	91861773
91861776	G83074ZL	91861776
91861777	G13282WA	91861777
91861779	G00558IW	91861779
91861781	G72527VN	91861781
91861784	G07995VK	91861784
91861786	G99582OX	91861786
91861788	G31060JS	91861788
91861791	G88998CC	91861791
91861792	G81867VC	91861792
91861796	G25505UF	91861796
91861798	G33617JJ	91861798
91861799	G87535DG	91861799
91861803	G39852CS	91861803
91861804	G05153MO	91861804
91861805	G21050RT	91861805
91861807	G83689NL	91861807
91861808	G56517QL	91861808
91861809	G36515FF	91861809
91861815	G78750JU	91861815
91861818	G38963PP	91861818
91861819	G41234QD	91861819
91861823	G26459QM	91861823
91861824	G53504BR	91861824
91861827	G07696MJ	91861827
91861828	G94173VC	91861828
91861836	G60246MX	91861836
91861842	G82727OW	91861842
91861843	G33608TH	91861843
91861847	G00067MO	91861847
91861850	G66967KV	91861850
91861852	G06131VP	91861852
91861854	G66576RC	91861854
91861855	G93880KF	91861855
91861860	G70538OR	91861860
91861861	G14191ZT	91861861
91861862	G32944VN	91861862
91861864	G47280HM	91861864
91861866	G80943NY	91861866
91861867	G86157UQ	91861867
91861868	G88675ZE	91861868
91861869	G54849AP	91861869
91861870	G57881VN	91861870
91861873	G18628GH	91861873
91861881	G98207CW	91861881
91861882	G43835PV	91861882
91861883	G63821SF	91861883
91861886	G67880QU	91861886
91861888	G20242VY	91861888
91861890	G03792OA	91861890
91861894	G83404RQ	91861894
91861897	G16870CD	91861897
91861899	G53779GK	91861899
91861900	G47338FR	91861900
91861902	G84513VG	91861902
91861906	G17120XF	91861906
91861910	G66488GE	91861910
91861912	G22387ST	91861912
91861913	G14424MD	91861913
91861915	G54064BC	91861915
91861919	G35645QP	91861919
91861922	G12155KE	91861922
91861924	G70081SZ	91861924
91861925	G88893JD	91861925
91861926	G04765GH	91861926
91861928	G03819SO	91861928
91861930	G26644CA	91861930
91861932	G84906ML	91861932
91861933	G76485JE	91861933
91861935	G22805IF	91861935
91861941	G50737AO	91861941
91861946	G04082SK	91861946
91861947	G21454XY	91861947
91861950	G20659ZK	91861950
91861952	G31331FO	91861952
91861954	G01986HE	91861954
91861956	G36316RB	91861956
91861957	G00850LT	91861957
91861958	G09372HW	91861958
91861961	G86568ZK	91861961
91861962	G24748QU	91861962
91861966	G16778ZK	91861966
91861971	G52216BO	91861971
91861974	G45614AE	91861974
91861976	G41923EO	91861976
91861979	G29884LW	91861979
91861980	G51168CH	91861980
91861986	G24841EW	91861986
91861989	G09741DV	91861989
91861991	G57746CF	91861991
91861994	G69381LS	91861994
91861995	G73654UN	91861995
91861996	G93285LF	91861996
91861997	G85260RY	91861997
91861998	G20180GO	91861998
91862000	G82868SO	91862000
91862009	G06862BZ	91862009
91862010	G70868QU	91862010
91862014	G23782GU	91862014
91862018	G88192MM	91862018
91862019	G62672CD	91862019
91862020	G94283CT	91862020
91862023	G28947UJ	91862023
91862024	G31019WF	91862024
91862028	G98052MQ	91862028
91862029	G99796NW	91862029
91862031	G65600KO	91862031
91862032	G33961NR	91862032
91862033	G41802UK	91862033
91862036	G00951UF	91862036
91862037	G30702UA	91862037
91862042	G60492QF	91862042
91862046	G69015PK	91862046
91862047	G46241AF	91862047
91862048	G60168XX	91862048
91862049	G88357LX	91862049
91862050	G79605VZ	91862050
91862052	G27253QP	91862052
91862053	G99382RT	91862053
91862055	G03739GM	91862055
91862057	G25498HI	91862057
91862059	G45889JQ	91862059
91862060	G55929FR	91862060
91862062	G63748AU	91862062
91862065	G80719YH	91862065
91862069	G08244YE	91862069
91862070	G26756UI	91862070
91862071	G51649UG	91862071
91862073	G64468KS	91862073
91862075	G77980YT	91862075
91862076	G88500KL	91862076
91862078	G19336PT	91862078
91862079	G37427PW	91862079
91862080	G43923BC	91862080
91862083	G67220DU	91862083
91862084	G79348ZY	91862084
91862085	G87602PV	91862085
91862086	G93526OI	91862086
91862087	G30347FC	91862087
91862090	G27609YZ	91862090
91862092	G99753FF	91862092
91862094	G50558NC	91862094
91862096	G41800OU	91862096
91862097	G94531EZ	91862097
91862099	G85213NF	91862099
91862111	G71528XT	91862111
91862113	G52153HP	91862113
91862114	G30293NE	91862114
91862115	G94481KZ	91862115
91862117	G62933FW	91862117
91862119	G22670XR	91862119
91862120	G75475RA	91862120
91862125	G23126YQ	91862125
91862130	G91218JL	91862130
91862132	G23126IF	91862132
91862135	G27338ID	91862135
91862143	G27626TX	91862143
91862144	G90870DG	91862144
91862145	G95655OA	91862145
91862147	G12359QQ	91862147
91862148	G21513QX	91862148
91862149	G98453VS	91862149
91862151	G06837EQ	91862151
91862153	G65697SK	91862153
91862154	G27606SJ	91862154
91862163	G86749FU	91862163
91862164	G66284CX	91862164
91862165	G13938SZ	91862165
91862166	G34905OT	91862166
91862167	G67624GB	91862167
91862168	G82829MF	91862168
91862169	G17039ZC	91862169
91862170	G14629XU	91862170
91862171	G79869GI	91862171
91862182	G65867II	91862182
91862184	G37818NW	91862184
91862186	G49761JR	91862186
91862189	G92240HQ	91862189
91862193	G43687XR	91862193
91862194	G39637GN	91862194
91862198	G53102EJ	91862198
91862202	G05546WG	91862202
91862205	G88864RV	91862205
91862209	G64678ML	91862209
91862212	G42984ZU	91862212
91862213	G00728SN	91862213
91862214	G05892GB	91862214
91862215	G11932OH	91862215
91862216	G42256GD	91862216
91862219	G42769XG	91862219
91862222	G65825CX	91862222
91862223	G40821RK	91862223
91862224	G06172PE	91862224
91862225	G09139MX	91862225
91862228	G22117HL	91862228
91862231	G99503MW	91862231
91862232	G17077FL	91862232
91862235	G12984CP	91862235
91862238	G92509CI	91862238
91862239	G07394RV	91862239
91862240	G45446PC	91862240
91862243	G47446VC	91862243
91862244	G73466QZ	91862244
91862248	G43603TQ	91862248
91862250	G60419KX	91862250
91862253	G82234ZF	91862253
91862256	G96741HL	91862256
91862257	G65515HD	91862257
91862258	G13322RS	91862258
91862260	G86601RH	91862260
91862261	G34960HZ	91862261
91862263	G71668KZ	91862263
91862267	G74922DZ	91862267
91862275	G59746QC	91862275
91862277	G23378JF	91862277
91862278	G54121EO	91862278
91862279	G50013XL	91862279
91862283	G48353MP	91862283
91862285	G46717IL	91862285
91862288	G91624NX	91862288
91862294	G46088YW	91862294
91862296	G16827VK	91862296
91862299	G05324AQ	91862299
91862300	G65644CC	91862300
91862302	G94244BK	91862302
91862304	G42154JB	91862304
91862307	G26703BH	91862307
91862314	G84647SC	91862314
91862316	G33522ME	91862316
91862318	G76983CM	91862318
91862319	G78842DK	91862319
91862322	G45333UL	91862322
91862325	G37491LV	91862325
91862327	G48468PF	91862327
91862333	G66544RE	91862333
91862335	G68528EQ	91862335
91862339	G49601RS	91862339
91862341	G40558VT	91862341
91862352	G59024DC	91862352
91862353	G83553MC	91862353
91862358	G78121IJ	91862358
91862360	G63629SO	91862360
91862361	G32202OT	91862361
91862362	G82690UI	91862362
91862363	G20397IQ	91862363
91862364	G16882JV	91862364
91862368	G98865DJ	91862368
91862369	G51930XP	91862369
91862370	G64857LW	91862370
91862373	G89640BO	91862373
91862377	G79202GR	91862377
91862381	G53081KU	91862381
91862385	G80162ZS	91862385
91862388	G89459KY	91862388
91862389	G25705WX	91862389
91862391	G76823GQ	91862391
91862392	G83082ZQ	91862392
91862393	G04630LB	91862393
91862396	G83254ME	91862396
91862398	G15241ZP	91862398
91862399	G13863XN	91862399
91862400	G78986LU	91862400
91862401	G96915NW	91862401
91862410	G25268QT	91862410
91862414	G45747TC	91862414
91862415	G64460FJ	91862415
91862416	G88573VH	91862416
91862417	G18869TR	91862417
91862421	G17752YB	91862421
91862423	G74351TO	91862423
91862425	G09605DV	91862425
91862428	G55880FX	91862428
91862430	G99263WY	91862430
91862434	G82033VN	91862434
91862436	G81275AN	91862436
91862437	G08731KN	91862437
91862439	G94363RH	91862439
91862441	G69038UV	91862441
91862442	G65447BW	91862442
91862443	G73271MD	91862443
91862447	G16167HN	91862447
91862450	G16926ZT	91862450
91862451	G46663EC	91862451
91862453	G27888XB	91862453
91862454	G62765SF	91862454
91862456	G62765JV	91862456
91862458	G00194ZL	91862458
91862461	G04903PZ	91862461
91862465	G42504VW	91862465
91862467	G97547QJ	91862467
91862469	G94407CM	91862469
91862471	G14354BD	91862471
91862474	G62119KK	91862474
91862476	G21892YW	91862476
91862482	G29091RS	91862482
91862483	G60109PL	91862483
91862488	G01875VS	91862488
91862489	G07695IB	91862489
91862493	G19138OU	91862493
91862495	G25340ZY	91862495
91862496	G26830YK	91862496
91862497	G31814VP	91862497
91862498	G32801HX	91862498
91862499	G37116BL	91862499
91862501	G40709XS	91862501
91862502	G53456IY	91862502
91862503	G53969KM	91862503
91862504	G60504ZR	91862504
91862505	G64311TT	91862505
91862506	G69777JE	91862506
91862508	G74090KZ	91862508
91862511	G85895SP	91862511
91862514	G98101PA	91862514
91862515	G00695JO	91862515
91862516	G13869TL	91862516
91862518	G27960EQ	91862518
91862520	G39065HZ	91862520
91862522	G40244KN	91862522
91862524	G64334QQ	91862524
91862526	G69175BJ	91862526
91862527	G74910NC	91862527
91862528	G82303RP	91862528
91862529	G82861UH	91862529
91862530	G85795PL	91862530
91862531	G92918FJ	91862531
91862533	G01748MD	91862533
91862537	G37071WI	91862537
91862538	G42300CL	91862538
91862539	G46526SO	91862539
91862540	G57707WO	91862540
91862542	G67855QE	91862542
91862543	G77845QS	91862543
91862546	G87574LM	91862546
91862547	G88530VK	91862547
91862550	G88922EN	91862550
91862553	G70714VS	91862553
91862555	G33972SX	91862555
91862559	G71635ZC	91862559
91862566	G07810DU	91862566
91862568	G10240SH	91862568
91862569	G66650NK	91862569
91862570	G43730BS	91862570
91862571	G60397EF	91862571
91862575	G64851ON	91862575
91862576	G10419AP	91862576
91862577	G03081TH	91862577
91862579	G33304JP	91862579
91862583	G08631JB	91862583
91862590	G58293BE	91862590
91862592	G16235BU	91862592
91862595	G11457RF	91862595
91862596	G29849KU	91862596
91862600	G75096PE	91862600
91862603	G67610CQ	91862603
91862604	G05096LE	91862604
91862605	G78980OK	91862605
91862606	G70445JJ	91862606
91862610	G22754NV	91862610
91862615	G90328PY	91862615
91862617	G12185WN	91862617
91862619	G76726PJ	91862619
91862620	G54300AX	91862620
91862630	G41836YE	91862630
91862637	G68983XG	91862637
91862638	G68140PE	91862638
91862639	G19353QT	91862639
91862640	G63103GD	91862640
91862643	G26473JD	91862643
91862644	G85872LH	91862644
91862645	G30011VO	91862645
91862646	G21110GE	91862646
91862647	G10385EY	91862647
91862648	G60273PS	91862648
91862650	G45767XH	91862650
91862651	G75461SV	91862651
91862652	G88396AL	91862652
91862655	G55829QO	91862655
91862658	G75197HN	91862658
91862660	G89090WX	91862660
91862670	G49616WZ	91862670
91862675	G45560HM	91862675
91862681	G65226QM	91862681
91862682	G38673OR	91862682
91862683	G41811VQ	91862683
91862685	G23094JF	91862685
91862686	G83642FZ	91862686
91862687	G12455XO	91862687
91862688	G63872CO	91862688
91862691	G89877QI	91862691
91862696	G46852YU	91862696
91862698	G97906XW	91862698
91862700	G70052MF	91862700
91862704	G56265BA	91862704
91862705	G89623FN	91862705
91862708	G84753IL	91862708
91862711	G84808RB	91862711
91862712	G98531ST	91862712
91862714	G17601US	91862714
91862716	G27535EB	91862716
91862719	G97865QM	91862719
91862721	G54742JQ	91862721
91862722	G81371UR	91862722
91862723	G95375WT	91862723
91862729	G13847GJ	91862729
91862734	G36066DO	91862734
91862735	G80416YI	91862735
91862736	G21938SG	91862736
91862737	G12991XQ	91862737
91862740	G60309SQ	91862740
91862742	G72851IY	91862742
91862743	G70023SA	91862743
91862744	G58517VR	91862744
91862745	G42261MY	91862745
91862746	G08866CW	91862746
91862748	G54628UA	91862748
91862751	G85079IJ	91862751
91862754	G64003EJ	91862754
91862755	G27839GC	91862755
91862756	G06291OS	91862756
91862759	G41245OZ	91862759
91862761	G22215XV	91862761
91862762	G83635VI	91862762
91862765	G14938IR	91862765
91862766	G04984FA	91862766
91862769	G29470MA	91862769
91862771	G70197EV	91862771
91862772	G51941HK	91862772
91862775	G04544OS	91862775
91862777	G64618XR	91862777
91862778	G58773TI	91862778
91862781	G59128IS	91862781
91862786	G30871VQ	91862786
91862787	G66846ML	91862787
91862788	G26176JA	91862788
91862789	G35679QA	91862789
91862790	G99225RS	91862790
91862793	G14300ZJ	91862793
91862796	G68614NL	91862796
91862797	G69996RR	91862797
91862805	G01625GQ	91862805
91862809	G96081GH	91862809
91862811	G12115PE	91862811
91862812	G38601ZL	91862812
91862813	G23997SS	91862813
91862815	G43507KQ	91862815
91862818	G52706OU	91862818
91862820	G41094GJ	91862820
91862822	G57774MT	91862822
91862824	G53778HF	91862824
91862825	G38506CT	91862825
91862827	G30913DJ	91862827
91862828	G36786CO	91862828
91862830	G93450TT	91862830
91862831	G04267XF	91862831
91862832	G67549HD	91862832
91862834	G11818HY	91862834
91862840	G48638TB	91862840
91862844	G23484GM	91862844
91862845	G45612WX	91862845
91862846	G16986CA	91862846
91862849	G54215YX	91862849
91862853	G13659RH	91862853
91862855	G55600PH	91862855
91862861	G87690VK	91862861
91862863	G83423JP	91862863
91862865	G82845MH	91862865
91862869	G50251EH	91862869
91862872	G23450YU	91862872
91862876	G89501QI	91862876
91862885	G69103XG	91862885
91862887	G57221JN	91862887
91862891	G94679TQ	91862891
91862893	G83010IY	91862893
91862895	G83218BR	91862895
91862896	G32303JY	91862896
91862901	G95440SV	91862901
91862903	G77788QV	91862903
91862906	G01139KZ	91862906
91862907	G03572II	91862907
91862912	G17107VB	91862912
91862916	G94514IB	91862916
91862920	G38557KR	91862920
91862921	G46559US	91862921
91862923	G77670FL	91862923
91862933	G55197RI	91862933
91862939	G85304RG	91862939
91862940	G42519AN	91862940
91862946	G80294GH	91862946
91862950	G69976JD	91862950
91862953	G18948TG	91862953
94169	G67036DM	94169
94780	G64863OF	94780
95259	G41915IH	95259
9548799	G49736TE	9548799
9548801	G16641ZZ	9548801
9548802	G48027TR	9548802
9800166	G51331BY	9800166
9811157	G93263XO	9811157
9812414	G55525GN	9812414
9816473	G11795CV	9816473
9819401	G12058PE	9819401
9828803	G02089LB	9828803
9831622	G48059CD	9831622
9840966	G91563HD	9840966
9844971	G42361UO	9844971
9852756	G92303LJ	9852756
9852757	G80662SX	9852757
9870096	G10422IZ	9870096
9884439	G54046EC	9884439
9884534	G11444KC	9884534
9898371	G01866TT	9898371
9908032	G03756VW	9908032
9914698	G72006FF	9914698
9915394	G00076PK	9915394
9919918	G41288IQ	9919918
9920533	G73148EP	9920533
9927340	G51496XD	9927340
9927988	G00709ZM	9927988
9928082	G61396YH	9928082
99459	G91689SS	99459
9951956	G17963KW	9951956
9956680	G92988PL	9956680
9957784	G16647VS	9957784
9957785	G09529HK	9957785
9957787	G34751SB	9957787
9961363	G98609WL	9961363
9963743	G69893KP	9963743
9963744	G56516VH	9963744
9967861	G02753DE	9967861
9977239	G67019RY	9977239
9986495	G36845IZ	9986495
9996708	G19620XJ	9996708
G00002CF	G00002CF	NA
G00009BX	G00009BX	NA
G00012MO	G00012MO	NA
G00012RZ	G00012RZ	NA
G00013MO	G00013MO	NA
G00014MO	G00014MO	NA
G00015MO	G00015MO	NA
G00016MO	G00016MO	NA
G00017MO	G00017MO	NA
G00018MO	G00018MO	NA
G00019MO	G00019MO	NA
G00020MO	G00020MO	NA
G00021MO	G00021MO	NA
G00022MO	G00022MO	NA
G00025YC	G00025YC	NA
G00026MO	G00026MO	NA
G00027JG	G00027JG	NA
G00028MO	G00028MO	NA
G00029MO	G00029MO	NA
G00030HB	G00030HB	NA
G00030MO	G00030MO	NA
G00032MO	G00032MO	NA
G00034MO	G00034MO	NA
G00034WH	G00034WH	NA
G00036MO	G00036MO	NA
G00038MO	G00038MO	NA
G00040MO	G00040MO	NA
G00041IL	G00041IL	NA
G00042MO	G00042MO	NA
G00044MO	G00044MO	NA
G00045MO	G00045MO	NA
G00046MO	G00046MO	NA
G00056HH	G00056HH	NA
G00057LF	G00057LF	NA
G00058XR	G00058XR	NA
G00060BT	G00060BT	NA
G00066WY	G00066WY	NA
G00069MO	G00069MO	NA
G00070MO	G00070MO	NA
G00071MO	G00071MO	NA
G00072MO	G00072MO	NA
G00082CQ	G00082CQ	NA
G00087BY	G00087BY	NA
G00089VH	G00089VH	NA
G00094SE	G00094SE	NA
G00097DN	G00097DN	NA
G00105XF	G00105XF	NA
G00106LE	G00106LE	NA
G00106LK	G00106LK	NA
G00109SL	G00109SL	NA
G00116QX	G00116QX	NA
G00120OY	G00120OY	NA
G00133UK	G00133UK	NA
G00140YZ	G00140YZ	NA
G00141ZD	G00141ZD	NA
G00155YT	G00155YT	NA
G00157WT	G00157WT	NA
G00167VE	G00167VE	NA
G00171RJ	G00171RJ	NA
G00185NL	G00185NL	NA
G00186OS	G00186OS	NA
G00194GV	G00194GV	NA
G00204EX	G00204EX	NA
G00207YQ	G00207YQ	NA
G00211WY	G00211WY	NA
G00212ZT	G00212ZT	NA
G00219DO	G00219DO	NA
G00219VH	G00219VH	NA
G00221CZ	G00221CZ	NA
G00222MO	G00222MO	NA
G00227RN	G00227RN	NA
G00229TF	G00229TF	NA
G00229VQ	G00229VQ	NA
G00230CO	G00230CO	NA
G00230IL	G00230IL	NA
G00231IQ	G00231IQ	NA
G00232ED	G00232ED	NA
G00235HI	G00235HI	NA
G00247JV	G00247JV	NA
G00249IY	G00249IY	NA
G00249XF	G00249XF	NA
G00249XR	G00249XR	NA
G00257UQ	G00257UQ	NA
G00258QK	G00258QK	NA
G00273SJ	G00273SJ	NA
G00277SO	G00277SO	NA
G00281HB	G00281HB	NA
G00283TT	G00283TT	NA
G00284SJ	G00284SJ	NA
G00288QM	G00288QM	NA
G00288RP	G00288RP	NA
G00293HN	G00293HN	NA
G00294TN	G00294TN	NA
G00298HY	G00298HY	NA
G00304VG	G00304VG	NA
G00311MF	G00311MF	NA
G00313OR	G00313OR	NA
G00318AV	G00318AV	NA
G00325UK	G00325UK	NA
G00328CG	G00328CG	NA
G00328HB	G00328HB	NA
G00331XG	G00331XG	NA
G00335JE	G00335JE	NA
G00335TI	G00335TI	NA
G00336XG	G00336XG	NA
G00338CG	G00338CG	NA
G00349CA	G00349CA	NA
G00362UY	G00362UY	NA
G00371DJ	G00371DJ	NA
G00376RB	G00376RB	NA
G00379PJ	G00379PJ	NA
G00381YD	G00381YD	NA
G00383YF	G00383YF	NA
G00386WN	G00386WN	NA
G00390GQ	G00390GQ	NA
G00396DP	G00396DP	NA
G00396IE	G00396IE	NA
G00399LG	G00399LG	NA
G00401IE	G00401IE	NA
G00406II	G00406II	NA
G00412SV	G00412SV	NA
G00420UH	G00420UH	NA
G00423TL	G00423TL	NA
G00433UK	G00433UK	NA
G00438EF	G00438EF	NA
G00449DS	G00449DS	NA
G00450EO	G00450EO	NA
G00451UT	G00451UT	NA
G00454PR	G00454PR	NA
G00458CW	G00458CW	NA
G00459BD	G00459BD	NA
G00459HM	G00459HM	NA
G00461RR	G00461RR	NA
G00463XD	G00463XD	NA
G00468KU	G00468KU	NA
G00468NI	G00468NI	NA
G00470UO	G00470UO	NA
G00487XO	G00487XO	NA
G00488OU	G00488OU	NA
G00504PK	G00504PK	NA
G00506NQ	G00506NQ	NA
G00510MX	G00510MX	NA
G00511LE	G00511LE	NA
G00514XC	G00514XC	NA
G00523PT	G00523PT	NA
G00523YW	G00523YW	NA
G00527ZE	G00527ZE	NA
G00531DC	G00531DC	NA
G00542QA	G00542QA	NA
G00544JF	G00544JF	NA
G00545NQ	G00545NQ	NA
G00551JZ	G00551JZ	NA
G00552RX	G00552RX	NA
G00553AN	G00553AN	NA
G00557UC	G00557UC	NA
G00565QJ	G00565QJ	NA
G00580CJ	G00580CJ	NA
G00586TU	G00586TU	NA
G00586UK	G00586UK	NA
G00588HO	G00588HO	NA
G00594AV	G00594AV	NA
G00598SQ	G00598SQ	NA
G00601VC	G00601VC	NA
G00628MV	G00628MV	NA
G00629YK	G00629YK	NA
G00633GI	G00633GI	NA
G00633PX	G00633PX	NA
G00641XC	G00641XC	NA
G00644ZZ	G00644ZZ	NA
G00650AC	G00650AC	NA
G00653TI	G00653TI	NA
G00657YY	G00657YY	NA
G00662UH	G00662UH	NA
G00665JQ	G00665JQ	NA
G00670OT	G00670OT	NA
G00675GF	G00675GF	NA
G00682IE	G00682IE	NA
G00688TE	G00688TE	NA
G00688XN	G00688XN	NA
G00691NS	G00691NS	NA
G00692HC	G00692HC	NA
