ENSEMBL_ID	DO_ID
ENSG00000162687	DOID:0080284
ENSG00000162688	DOID:2748
ENSG00000162711	DOID:0050854|DOID:0080270|DOID:0090029|DOID:0090061|DOID:0090062
ENSG00000162735	DOID:0080486
ENSG00000162736	DOID:2280
ENSG00000162761	DOID:0110591
ENSG00000162885	DOID:0111230
ENSG00000162928	DOID:0080485
ENSG00000162946	DOID:0070085
ENSG00000162992	DOID:0111104|DOID:9352
ENSG00000163017	DOID:0060610
ENSG00000163050	DOID:0070241
ENSG00000163069	DOID:0110279
ENSG00000163093	DOID:0110127
ENSG00000163104	DOID:0080725|DOID:0111357
ENSG00000163132	DOID:0050591|DOID:0080399|DOID:6678
ENSG00000163161	DOID:0110850|DOID:0111869
ENSG00000163170	DOID:0080134
ENSG00000163254	DOID:0110235
ENSG00000163288	DOID:0080428
ENSG00000163297	DOID:0111669
ENSG00000163322	DOID:1612
ENSG00000163344	DOID:3805
ENSG00000163359	DOID:0050558|DOID:0050663|DOID:0090050
ENSG00000163362	DOID:0112155
ENSG00000163378	DOID:0060227
ENSG00000163380	DOID:0110931
ENSG00000163389	DOID:0060256|DOID:0080762
ENSG00000163399	DOID:0111558
ENSG00000163421	DOID:0090077
ENSG00000163491	DOID:0111851
ENSG00000163497	DOID:9007
ENSG00000163499	DOID:0110237
ENSG00000163501	DOID:0050604|DOID:0110964
ENSG00000163513	DOID:0070234|DOID:0070273|DOID:5041
ENSG00000163527	DOID:0080573
ENSG00000163536	DOID:0050831
ENSG00000163541	DOID:0080128
ENSG00000163554	DOID:0110918|DOID:2373
ENSG00000163599	DOID:0110751|DOID:417|DOID:9074
ENSG00000163600	DOID:12177
ENSG00000163625	DOID:0070295
ENSG00000163635	DOID:0050958
ENSG00000163644	DOID:9269
ENSG00000163666	DOID:0060857|DOID:9406
ENSG00000163687	DOID:9074
ENSG00000163702	DOID:2058
ENSG00000163719	DOID:0111223
ENSG00000163754	DOID:0050579
ENSG00000163755	DOID:0060541
ENSG00000163795	DOID:0110362
ENSG00000163818	DOID:0110139
ENSG00000163820	DOID:0110238
ENSG00000163872	DOID:0111693
ENSG00000163898	DOID:0110704
ENSG00000163913	DOID:0050577|DOID:0080803
ENSG00000163914	DOID:0110372|DOID:0110862
ENSG00000163930	DOID:1790
ENSG00000163932	DOID:0110119
ENSG00000163933	DOID:0080566
ENSG00000163939	DOID:0050387
ENSG00000163945	DOID:0060240
ENSG00000163956	DOID:11830
ENSG00000163961	DOID:0090113
ENSG00000164007	DOID:0060881
ENSG00000164022	DOID:0060790
ENSG00000164023	DOID:0080721
ENSG00000164066	DOID:0080289|DOID:0110090
ENSG00000164073	DOID:0110722
ENSG00000164093	DOID:0080609|DOID:0110120|DOID:0111548
ENSG00000164099	DOID:0060308
ENSG00000164116	DOID:13099
ENSG00000164120	DOID:14283
ENSG00000164134	DOID:0080233
ENSG00000164172	DOID:0111163
ENSG00000164175	DOID:0070098
ENSG00000164182	DOID:0112075
ENSG00000164190	DOID:0080505|DOID:11725
ENSG00000164199	DOID:0110839|DOID:0111305
ENSG00000164209	DOID:0080068
ENSG00000164252	DOID:2926
ENSG00000164258	DOID:0112065|DOID:0112074
ENSG00000164266	DOID:4989
ENSG00000164306	DOID:11830
ENSG00000164347	DOID:0111475
ENSG00000164362	DOID:0050156|DOID:0070016|DOID:12449
ENSG00000164405	DOID:0080113
ENSG00000164414	DOID:0070258
ENSG00000164418	DOID:0060308
ENSG00000164442	DOID:0110113|DOID:1657
ENSG00000164458	DOID:3302
ENSG00000164494	DOID:0070240
ENSG00000164509	DOID:0050639
ENSG00000164532	DOID:0110109
ENSG00000164588	DOID:0080429|DOID:0111296
ENSG00000164597	DOID:0070261
ENSG00000164610	DOID:0110387
ENSG00000164690	DOID:0110875|DOID:0111350|DOID:0111380|DOID:0111564|DOID:1148
ENSG00000164692	DOID:0080728|DOID:0080730|DOID:0110334|DOID:0110339|DOID:0110340|DOID:0110341|DOID:12347
ENSG00000164736	DOID:9620
ENSG00000164742	DOID:0110501
ENSG00000164751	DOID:0080480
ENSG00000164754	DOID:0080508
ENSG00000164756	DOID:9352
ENSG00000164818	DOID:0110604
ENSG00000164830	DOID:0070339
ENSG00000164880	DOID:0070346
ENSG00000164904	DOID:0080768
ENSG00000164930	DOID:0080079|DOID:0080683
ENSG00000164932	DOID:9206
ENSG00000164951	DOID:3649
ENSG00000164953	DOID:0070117|DOID:0110136|DOID:0111001|DOID:0111118|DOID:0111589
ENSG00000164961	DOID:0060565|DOID:0060571|DOID:0110823
ENSG00000165029	DOID:1388
ENSG00000165059	DOID:0111048
ENSG00000165060	DOID:0111218
ENSG00000165078	DOID:0060752|DOID:0111308
ENSG00000165091	DOID:0110520|DOID:0110563
ENSG00000165102	DOID:0110389|DOID:0111393
ENSG00000165138	DOID:0111124
ENSG00000165140	DOID:5204
ENSG00000165168	DOID:0070195|DOID:0112000
ENSG00000165194	DOID:0060848
ENSG00000165195	DOID:0060284|DOID:0080139
ENSG00000165240	DOID:0111196|DOID:0111272|DOID:1838
ENSG00000165280	DOID:0050881|DOID:0060205|DOID:0110168|DOID:0111385
ENSG00000165288	DOID:0112045
ENSG00000165370	DOID:0112007
ENSG00000165392	DOID:5688|DOID:9256
ENSG00000165409	DOID:0050328|DOID:0070126|DOID:7998
ENSG00000165410	DOID:0110934
ENSG00000165458	DOID:9352
ENSG00000165462	DOID:0080143
ENSG00000165474	DOID:0050565|DOID:0050658|DOID:0060871|DOID:0110475|DOID:0110564|DOID:0111339|DOID:0111505
ENSG00000165478	DOID:0080317|DOID:0080318
ENSG00000165506	DOID:0110612
ENSG00000165533	DOID:0110130|DOID:0110398
ENSG00000165588	DOID:0111806|DOID:9406
ENSG00000165643	DOID:0080497|DOID:0111925
ENSG00000165671	DOID:0112103|DOID:14748|DOID:5572
ENSG00000165688	DOID:0050950|DOID:0080061
ENSG00000165694	DOID:0111790|DOID:9649
ENSG00000165699	DOID:0080324|DOID:13515|DOID:3319
ENSG00000165702	DOID:0111049
ENSG00000165704	DOID:0112127|DOID:1919
ENSG00000165730	DOID:10591
ENSG00000165731	DOID:0050430|DOID:0050547|DOID:0050771|DOID:0060731|DOID:10016|DOID:9256
ENSG00000165733	DOID:0080661
ENSG00000165802	DOID:0090085
ENSG00000165821	DOID:12270
ENSG00000165898	DOID:0080136
ENSG00000165899	DOID:0110530
ENSG00000165915	DOID:0080739
ENSG00000165917	DOID:0110675|DOID:0111378
ENSG00000165970	DOID:0060698
ENSG00000165995	DOID:0110221
ENSG00000165996	DOID:0080102
ENSG00000166033	DOID:0110019|DOID:0111036|DOID:13945
ENSG00000166035	DOID:9352
ENSG00000166037	DOID:0080142
ENSG00000166136	DOID:0112080
ENSG00000166147	DOID:0050475|DOID:0111150|DOID:0111243|DOID:0111561|DOID:0111726|DOID:14323
ENSG00000166189	DOID:0060544
ENSG00000166206	DOID:0080447
ENSG00000166224	DOID:0080265
ENSG00000166257	DOID:0110224
ENSG00000166278	DOID:0060295|DOID:0110026
ENSG00000166311	DOID:0070111|DOID:0070112
ENSG00000166340	DOID:0080059|DOID:0110726
ENSG00000166341	DOID:0060238|DOID:0080585|DOID:988
ENSG00000166349	DOID:0060010|DOID:0090013
ENSG00000166411	DOID:0112147
ENSG00000166415	DOID:0110061
ENSG00000166546	DOID:0050980
ENSG00000166548	DOID:0080120|DOID:0111523
ENSG00000166603	DOID:9970
ENSG00000166685	DOID:0070259
ENSG00000166710	DOID:0050636|DOID:0111981
ENSG00000166794	DOID:0110349
ENSG00000166801	DOID:0080723|DOID:0080724
ENSG00000166813	DOID:0110123|DOID:0111356|DOID:1935|DOID:9250
ENSG00000166819	DOID:0070205
ENSG00000166828	DOID:0080528
ENSG00000166862	DOID:0070040
ENSG00000166863	DOID:0090089
ENSG00000166923	DOID:0111685
ENSG00000166947	DOID:0110920
ENSG00000166948	DOID:0050982
ENSG00000166949	DOID:0070237|DOID:9256
ENSG00000167098	DOID:0070184
ENSG00000167113	DOID:0070244
ENSG00000167131	DOID:0110621
ENSG00000167186	DOID:0070245
ENSG00000167207	DOID:0050589|DOID:0050678|DOID:0110892
ENSG00000167210	DOID:0110525
ENSG00000167286	DOID:0111972
ENSG00000167306	DOID:0060775
ENSG00000167323	DOID:0060354|DOID:0080089|DOID:0111970
ENSG00000167371	DOID:0060169|DOID:0090053
ENSG00000167397	DOID:0080665|DOID:0112174
ENSG00000167434	DOID:0110404
ENSG00000167513	DOID:0080515
ENSG00000167522	DOID:14780
ENSG00000167548	DOID:0060473
ENSG00000167552	DOID:0050453
ENSG00000167580	DOID:12387
ENSG00000167632	DOID:0050889
ENSG00000167634	DOID:3590
ENSG00000167642	DOID:0060781
ENSG00000167646	DOID:0110626
ENSG00000167654	DOID:0060694
ENSG00000167658	DOID:0050975
ENSG00000167711	DOID:0060601
ENSG00000167716	DOID:0050997
ENSG00000167723	DOID:0111711|DOID:0112013
ENSG00000167749	DOID:0110057
ENSG00000167768	DOID:0050428|DOID:4603
ENSG00000167775	DOID:0060741
ENSG00000167791	DOID:0110537
ENSG00000167792	DOID:0112082
ENSG00000167941	DOID:0060251|DOID:0060756|DOID:0080036|DOID:0080807
ENSG00000167972	DOID:12120
ENSG00000167985	DOID:0050773
ENSG00000167995	DOID:0050661|DOID:0050662|DOID:0110396|DOID:0111569
ENSG00000167996	DOID:0111031
ENSG00000168026	DOID:0111927
ENSG00000168036	DOID:0050902|DOID:0070049|DOID:0080264|DOID:1790|DOID:2394|DOID:452|DOID:5374|DOID:9256
ENSG00000168056	DOID:0090143|DOID:0111727
ENSG00000168137	DOID:0070053
ENSG00000168214	DOID:0060227
ENSG00000168216	DOID:0050717
ENSG00000168237	DOID:0111626
ENSG00000168263	DOID:0050795
ENSG00000168275	DOID:0080360
ENSG00000168280	DOID:0090133
ENSG00000168282	DOID:0050571|DOID:0070253
ENSG00000168288	DOID:0050716
ENSG00000168291	DOID:3649
ENSG00000168303	DOID:0050528
ENSG00000168306	DOID:0111067
ENSG00000168329	DOID:0110024
ENSG00000168356	DOID:0070149|DOID:0111731
ENSG00000168389	DOID:0070277
ENSG00000168394	DOID:0060009
ENSG00000168434	DOID:0070257
ENSG00000168447	DOID:0050477|DOID:0060854|DOID:0080526|DOID:9563
ENSG00000168453	DOID:0050634|DOID:0060689|DOID:0110701|DOID:987
ENSG00000168484	DOID:12120|DOID:12716
ENSG00000168487	DOID:0110342
ENSG00000168509	DOID:0111027
ENSG00000168538	DOID:0110287
ENSG00000168542	DOID:14756
ENSG00000168575	DOID:0060230
ENSG00000168610	DOID:0080545|DOID:3261
ENSG00000168615	DOID:0111020
ENSG00000168621	DOID:0050771|DOID:0060731
ENSG00000168646	DOID:9256
ENSG00000168658	DOID:0111614
ENSG00000168685	DOID:0090014|DOID:2377
ENSG00000168769	DOID:0050908|DOID:8997
ENSG00000168778	DOID:0070122|DOID:0110993
ENSG00000168827	DOID:0060286|DOID:0111474
ENSG00000168878	DOID:12120|DOID:12716
ENSG00000168944	DOID:0080277|DOID:0110093
ENSG00000168955	DOID:0060244
ENSG00000168993	DOID:0080426
ENSG00000169031	DOID:0110032|DOID:0110033|DOID:0111365
ENSG00000169032	DOID:0111462|DOID:4253
ENSG00000169047	DOID:9352
ENSG00000169057	DOID:0060799|DOID:0060827|DOID:0111932|DOID:1206|DOID:1932
ENSG00000169071	DOID:0060254|DOID:0060764|DOID:0110969
ENSG00000169083	DOID:0060161|DOID:0080776|DOID:10892|DOID:4674
ENSG00000169105	DOID:0080736
ENSG00000169169	DOID:0110818
ENSG00000169184	DOID:4586
ENSG00000169194	DOID:4481
ENSG00000169247	DOID:0110183
ENSG00000169271	DOID:0111209
ENSG00000169297	DOID:0080156|DOID:0111777
ENSG00000169306	DOID:0112022
ENSG00000169313	DOID:0060692
ENSG00000169344	DOID:0060062
ENSG00000169359	DOID:0110794
ENSG00000169372	DOID:0060308
ENSG00000169375	DOID:0060395
ENSG00000169379	DOID:0111003
ENSG00000169427	DOID:0050675
ENSG00000169432	DOID:0111537|DOID:9240
ENSG00000169515	DOID:0060241
ENSG00000169554	DOID:0060485
ENSG00000169562	DOID:0050540|DOID:0110209
ENSG00000169567	DOID:0050526
ENSG00000169599	DOID:0070330|DOID:0080133
ENSG00000169676	DOID:529
ENSG00000169692	DOID:0050585|DOID:0111135
ENSG00000169704	DOID:2217
ENSG00000169714	DOID:0050759
ENSG00000169738	DOID:0111258
ENSG00000169814	DOID:856
ENSG00000169836	DOID:0090071
ENSG00000169884	DOID:0090026
ENSG00000169896	DOID:9074
ENSG00000169919	DOID:12803
ENSG00000169933	DOID:0112018
ENSG00000169946	DOID:0111770|DOID:3827|DOID:6406|DOID:6419
ENSG00000170027	DOID:0080282
ENSG00000170099	DOID:0090030
ENSG00000170113	DOID:0110811
ENSG00000170175	DOID:0110680|DOID:0110681
ENSG00000170264	DOID:0110365
ENSG00000170266	DOID:0080489|DOID:0080501|DOID:0080502|DOID:0111392
ENSG00000170275	DOID:0110337
ENSG00000170289	DOID:0050817|DOID:0110008
ENSG00000170374	DOID:0110348
ENSG00000170426	DOID:0080257
ENSG00000170442	DOID:0050472
ENSG00000170454	DOID:0111702
ENSG00000170465	DOID:0111710
ENSG00000170477	DOID:0050448
ENSG00000170484	DOID:0110700|DOID:0111573|DOID:0111660
ENSG00000170485	DOID:1595
ENSG00000170498	DOID:0090073
ENSG00000170523	DOID:0050472|DOID:0080251
ENSG00000170540	DOID:0110812
ENSG00000170615	DOID:0110513
ENSG00000170624	DOID:0110280|DOID:0110436
ENSG00000170734	DOID:0110847
ENSG00000170819	DOID:0110239
ENSG00000170820	DOID:0080493|DOID:14450|DOID:5425
ENSG00000170835	DOID:0111105
ENSG00000170836	DOID:1612|DOID:2394
ENSG00000170876	DOID:0070252|DOID:0110074
ENSG00000170881	DOID:0050387
ENSG00000170892	DOID:0060269
ENSG00000170927	DOID:0110861
ENSG00000171004	DOID:0111843
ENSG00000171100	DOID:0111225
ENSG00000171105	DOID:0050470|DOID:0070220|DOID:9352
ENSG00000171135	DOID:0112134
ENSG00000171155	DOID:0080520
ENSG00000171195	DOID:2841
ENSG00000171202	DOID:0111437
ENSG00000171204	DOID:0112084
ENSG00000171298	DOID:2752
ENSG00000171302	DOID:0060462|DOID:0070302
ENSG00000171303	DOID:14557
ENSG00000171316	DOID:0050834|DOID:0090084
ENSG00000171320	DOID:5325
ENSG00000171385	DOID:0050970|DOID:0110226
ENSG00000171401	DOID:0050448
ENSG00000171403	DOID:0080223
ENSG00000171453	DOID:0060792|DOID:0080791
ENSG00000171456	DOID:0050908
ENSG00000171503	DOID:0060358
ENSG00000171551	DOID:0111594
ENSG00000171557	DOID:2236
ENSG00000171560	DOID:0050636|DOID:2236
ENSG00000171564	DOID:2236
ENSG00000171595	DOID:0110622
ENSG00000171608	DOID:0111936
ENSG00000171714	DOID:0070201|DOID:0110284|DOID:0111533
ENSG00000171723	DOID:0111166
ENSG00000171735	DOID:0050998
ENSG00000171759	DOID:9281
ENSG00000171766	DOID:0050712|DOID:0080757|DOID:1062
ENSG00000171772	DOID:0070172
ENSG00000171793	DOID:0111938
ENSG00000171812	DOID:0110856|DOID:11555
ENSG00000171862	DOID:0050657|DOID:0060389|DOID:0060867|DOID:10283|DOID:1380|DOID:3070|DOID:5520|DOID:6457
ENSG00000171863	DOID:0111881
ENSG00000171865	DOID:0111515
ENSG00000171867	DOID:0050433|DOID:0090103|DOID:11949|DOID:4249
ENSG00000171953	DOID:0050768
ENSG00000171954	DOID:0060714
ENSG00000172007	DOID:0060247
ENSG00000172037	DOID:0060852|DOID:0080380
ENSG00000172057	DOID:2841
ENSG00000172059	DOID:0050524|DOID:0111106
ENSG00000172062	DOID:0050529|DOID:0050530|DOID:12376|DOID:13137
ENSG00000172071	DOID:0090060
ENSG00000172115	DOID:1588
ENSG00000172175	DOID:0111988
ENSG00000172243	DOID:2058
ENSG00000172269	DOID:0080562|DOID:0110676
ENSG00000172315	DOID:0080246
ENSG00000172331	DOID:0111630
ENSG00000172339	DOID:0110658
ENSG00000172361	DOID:0050545
ENSG00000172399	DOID:0110322
ENSG00000172409	DOID:0060279
ENSG00000172426	DOID:0110601
ENSG00000172456	DOID:0060193|DOID:332
ENSG00000172482	DOID:0111670|DOID:2977
ENSG00000172534	DOID:0111814
ENSG00000172548	DOID:0060715
ENSG00000172572	DOID:0111247
ENSG00000172575	DOID:0111980|DOID:9074
ENSG00000172638	DOID:0070133
ENSG00000172817	DOID:0110810|DOID:0111070
ENSG00000172867	DOID:0060877
ENSG00000172893	DOID:14692
ENSG00000172922	DOID:0050629
ENSG00000172943	DOID:0060812
ENSG00000172987	DOID:0050816
ENSG00000173040	DOID:0111571|DOID:12714
ENSG00000173085	DOID:0050730|DOID:0070238|DOID:4752
ENSG00000173226	DOID:0050576|DOID:0110291
ENSG00000173402	DOID:0110293|DOID:0111232
ENSG00000173406	DOID:0050984
ENSG00000173409	DOID:0080417
ENSG00000173540	DOID:0050588|DOID:0110294|DOID:0111233
ENSG00000173575	DOID:0060475
ENSG00000173588	DOID:0111125
ENSG00000173599	DOID:3651
ENSG00000173614	DOID:0110005
ENSG00000173698	DOID:0111863
ENSG00000173786	DOID:0112153
ENSG00000173801	DOID:0080551|DOID:0110083
ENSG00000173894	DOID:0111776
ENSG00000173898	DOID:0050882|DOID:0080058
ENSG00000173976	DOID:0110018|DOID:0111018
ENSG00000173991	DOID:0110281|DOID:0110328
ENSG00000174010	DOID:0112020
ENSG00000174080	DOID:0110727
ENSG00000174099	DOID:0110523
ENSG00000174106	DOID:0111536
ENSG00000174173	DOID:0111471
ENSG00000174175	DOID:3526
ENSG00000174231	DOID:0110403
ENSG00000174326	DOID:9352
ENSG00000174327	DOID:9352
ENSG00000174358	DOID:1060
ENSG00000174405	DOID:0060021|DOID:0090012
ENSG00000174417	DOID:0111836
ENSG00000174437	DOID:0050606|DOID:2734
ENSG00000174469	DOID:0090130
ENSG00000174483	DOID:0110123|DOID:1935
ENSG00000174684	DOID:0111238
ENSG00000174697	DOID:0111334
ENSG00000174705	DOID:0111789
ENSG00000174748	DOID:0111882
ENSG00000174775	DOID:0050469|DOID:0111530|DOID:11054|DOID:3962
ENSG00000174792	DOID:0110062
ENSG00000174799	DOID:0070282
ENSG00000174804	DOID:0050535|DOID:0111412
ENSG00000174886	DOID:0112094
ENSG00000174996	DOID:0060491
ENSG00000175054	DOID:0050569|DOID:0070007
ENSG00000175065	DOID:0110703
ENSG00000175084	DOID:0080092|DOID:0080307|DOID:0110431|DOID:0111551
ENSG00000175097	DOID:0060010|DOID:0090013
ENSG00000175110	DOID:0080499|DOID:0111473
ENSG00000175115	DOID:0070047
ENSG00000175197	DOID:5363
ENSG00000175198	DOID:14701
ENSG00000175206	DOID:0050650|DOID:0080663
ENSG00000175213	DOID:0110395|DOID:0111410
ENSG00000175283	DOID:0080565
ENSG00000175294	DOID:0070173
ENSG00000175315	DOID:0111651
ENSG00000175325	DOID:9406
ENSG00000175426	DOID:0111698
ENSG00000175445	DOID:13809|DOID:14118
ENSG00000175497	DOID:2841
ENSG00000175505	DOID:0080330
ENSG00000175538	DOID:0110223
ENSG00000175564	DOID:9970
ENSG00000175595	DOID:0060590|DOID:0110848|DOID:0111093
ENSG00000175606	DOID:0060331
ENSG00000175707	DOID:0111652
ENSG00000175894	DOID:0110540|DOID:0111662
ENSG00000175920	DOID:0110668|DOID:0111376
ENSG00000176022	DOID:0050802|DOID:0050812
ENSG00000176058	DOID:0110526
ENSG00000176076	DOID:0111860
ENSG00000176165	DOID:1206
ENSG00000176387	DOID:4367
ENSG00000176619	DOID:0111450
ENSG00000176692	DOID:0111509
ENSG00000176697	DOID:0060731
ENSG00000176715	DOID:0111263
ENSG00000176884	DOID:0070038
ENSG00000176887	DOID:0070057
ENSG00000176915	DOID:0070289
ENSG00000177000	DOID:0080074|DOID:3526|DOID:5419|DOID:9263
ENSG00000177030	DOID:0070054
ENSG00000177045	DOID:0111424
ENSG00000177082	DOID:0060364|DOID:0080694
ENSG00000177098	DOID:0110651
ENSG00000177106	DOID:0080261
ENSG00000177119	DOID:0111052
ENSG00000177189	DOID:0112019|DOID:3783
ENSG00000177192	DOID:0111185
ENSG00000177239	DOID:0050889
ENSG00000177301	DOID:0080416
ENSG00000177302	DOID:0111524
ENSG00000177370	DOID:0112116
ENSG00000177426	DOID:0110880
ENSG00000177427	DOID:0112110
ENSG00000177455	DOID:12177
ENSG00000177469	DOID:0111138
ENSG00000177542	DOID:0080440
ENSG00000177565	DOID:0070071
ENSG00000177570	DOID:0111689|DOID:0111690
ENSG00000177628	DOID:0060892|DOID:0110957|DOID:0110958|DOID:0110959|DOID:0110960|DOID:14330
ENSG00000177646	DOID:0112072
ENSG00000177663	DOID:0111996
ENSG00000177688	DOID:0110744
ENSG00000177807	DOID:0060484
ENSG00000177954	DOID:0111880
ENSG00000177990	DOID:0111156
ENSG00000178057	DOID:0112070
ENSG00000178127	DOID:0112092
ENSG00000178209	DOID:0060736|DOID:0090017|DOID:0110285
ENSG00000178235	DOID:0050587
ENSG00000178394	DOID:9620
ENSG00000178445	DOID:9268
ENSG00000178522	DOID:0110065
ENSG00000178537	DOID:0111585
ENSG00000178538	DOID:0050997
ENSG00000178568	DOID:0060210
ENSG00000178694	DOID:0112112
ENSG00000178726	DOID:0111908
ENSG00000178802	DOID:0080554
ENSG00000178919	DOID:0050655
ENSG00000178952	DOID:0111494
ENSG00000179029	DOID:0080253|DOID:0080254
ENSG00000179091	DOID:0080115
ENSG00000179111	DOID:0050568
ENSG00000179142	DOID:0080626|DOID:14080
ENSG00000179148	DOID:0060711
ENSG00000179163	DOID:14500
ENSG00000179270	DOID:0110364
ENSG00000179348	DOID:0050908|DOID:0111947
ENSG00000179364	DOID:0080446
ENSG00000179456	DOID:0070052
ENSG00000179477	DOID:0060710
ENSG00000179520	DOID:0110555
ENSG00000179583	DOID:5812
ENSG00000179630	DOID:676
ENSG00000179774	DOID:0060282
ENSG00000179855	DOID:0110470
ENSG00000179915	DOID:0111332
ENSG00000179941	DOID:0110132
ENSG00000180053	DOID:6406
ENSG00000180210	DOID:0080701|DOID:2235|DOID:2452|DOID:3526
ENSG00000180228	DOID:0090048
ENSG00000180316	DOID:0060719
ENSG00000180340	DOID:0060288
ENSG00000180509	DOID:0110647|DOID:2842
ENSG00000180644	DOID:0110922
ENSG00000180879	DOID:0080574
ENSG00000180902	DOID:0050575|DOID:0111351
ENSG00000180921	DOID:0110055
ENSG00000181004	DOID:0110134
ENSG00000181027	DOID:0110299|DOID:0110635|DOID:0111241
ENSG00000181038	DOID:0060308
ENSG00000181072	DOID:0050741|DOID:1595
ENSG00000181090	DOID:0060352|DOID:0080597
ENSG00000181092	DOID:9352
ENSG00000181192	DOID:0110170|DOID:0111453
ENSG00000181291	DOID:0111634
ENSG00000181378	DOID:0111918
ENSG00000181392	DOID:0110524
ENSG00000181449	DOID:0111801
ENSG00000181523	DOID:0111395
ENSG00000181541	DOID:0111802
ENSG00000181544	DOID:0111098
ENSG00000181555	DOID:0050387|DOID:9119|DOID:9952
ENSG00000181585	DOID:0110512
ENSG00000181610	DOID:0112115
ENSG00000181690	DOID:452
ENSG00000181830	DOID:0070255
ENSG00000181856	DOID:9352
ENSG00000181873	DOID:0080135|DOID:0110819
ENSG00000182004	DOID:0110708
ENSG00000182040	DOID:0050439|DOID:0110826|DOID:0110834
ENSG00000182054	DOID:0111352|DOID:3070
ENSG00000182117	DOID:0070015
ENSG00000182168	DOID:0080348
ENSG00000182173	DOID:0060267|DOID:0060273|DOID:0060274
ENSG00000182180	DOID:0111483
ENSG00000182187	DOID:0110236
ENSG00000182197	DOID:206|DOID:3371|DOID:4998
ENSG00000182220	DOID:0060806|DOID:0112105
ENSG00000182287	DOID:0060800
ENSG00000182346	DOID:5419
ENSG00000182372	DOID:0110723|DOID:0110724
ENSG00000182389	DOID:0050993|DOID:0111323
ENSG00000182492	DOID:0111861|DOID:0112150
ENSG00000182512	DOID:0080343
ENSG00000182533	DOID:0060255|DOID:0080326|DOID:0110307|DOID:0110650|DOID:0111191|DOID:0111338|DOID:9007
ENSG00000182578	DOID:0080523
ENSG00000182621	DOID:0080459
ENSG00000182636	DOID:11983
ENSG00000182774	DOID:0111890
ENSG00000182858	DOID:0080559
ENSG00000182866	DOID:0111937
ENSG00000182872	DOID:0111780
ENSG00000182899	DOID:0111883
ENSG00000182923	DOID:0070006
ENSG00000182944	DOID:3369
ENSG00000183010	DOID:0070137|DOID:0070138
ENSG00000183018	DOID:0111643
ENSG00000183044	DOID:0060174
ENSG00000183072	DOID:0070125|DOID:0110112|DOID:1657|DOID:6406|DOID:6419|DOID:9955
ENSG00000183091	DOID:0110928
ENSG00000183098	DOID:0060288
ENSG00000183161	DOID:0111088
ENSG00000183196	DOID:2565
ENSG00000183230	DOID:0110084
ENSG00000183287	DOID:0060366
ENSG00000183337	DOID:0111809
ENSG00000183421	DOID:0060055
ENSG00000183423	DOID:0110864
ENSG00000183454	DOID:2538
ENSG00000183513	DOID:0080359
ENSG00000183605	DOID:0111484
ENSG00000183638	DOID:0050578|DOID:0112145
ENSG00000183691	DOID:0050788|DOID:0050789|DOID:0050794|DOID:0080787|DOID:0110975
ENSG00000183715	DOID:2394
ENSG00000183733	DOID:5426
ENSG00000183735	DOID:0110069|DOID:1067
ENSG00000183762	DOID:0111650
ENSG00000183763	DOID:0070005
ENSG00000183765	DOID:0111504|DOID:10283|DOID:1612|DOID:3347
ENSG00000183770	DOID:14778|DOID:5426
ENSG00000183873	DOID:0050451|DOID:0050650|DOID:0080662|DOID:0110218|DOID:0110433|DOID:0110646|DOID:0111073|DOID:0111074|DOID:13884|DOID:9007
ENSG00000183914	DOID:0112163
ENSG00000183918	DOID:0060704|DOID:0060705
ENSG00000184009	DOID:0060229|DOID:0110550
ENSG00000184014	DOID:0080441
ENSG00000184047	DOID:0110585
ENSG00000184056	DOID:0050763|DOID:0111353
ENSG00000184058	DOID:11198|DOID:12583|DOID:6406
ENSG00000184144	DOID:0111691
ENSG00000184156	DOID:14264
ENSG00000184254	DOID:0060841
ENSG00000184292	DOID:0060449
ENSG00000184302	DOID:0080635
ENSG00000184344	DOID:0060838|DOID:0080592
ENSG00000184374	DOID:0060577
ENSG00000184381	DOID:0060900|DOID:0110735|DOID:0110736
ENSG00000184432	DOID:0070281
ENSG00000184500	DOID:0111900|DOID:0111905
ENSG00000184564	DOID:0111628
ENSG00000184634	DOID:0060289|DOID:14711
ENSG00000184675	DOID:0060886
ENSG00000184743	DOID:0070154
ENSG00000184752	DOID:0112087
ENSG00000184895	DOID:0111761|DOID:0111778|DOID:14448
ENSG00000184903	DOID:11119
ENSG00000184908	DOID:0110144|DOID:0110146
ENSG00000184937	DOID:0050438|DOID:0080383|DOID:1790|DOID:2154|DOID:3764
ENSG00000184983	DOID:0112097
ENSG00000185000	DOID:0060778
ENSG00000185008	DOID:9620
ENSG00000185010	DOID:0111823|DOID:12134
ENSG00000185129	DOID:0070061
ENSG00000185231	DOID:0080620|DOID:0080621
ENSG00000185245	DOID:0111056|DOID:0111059|DOID:2217
ENSG00000185303	DOID:0050156
ENSG00000185313	DOID:0111730
ENSG00000185339	DOID:0050818
ENSG00000185344	DOID:0070134|DOID:0112171
ENSG00000185345	DOID:0060368|DOID:0060892|DOID:14330
ENSG00000185482	DOID:0060346
ENSG00000185483	DOID:0080263
ENSG00000185507	DOID:0111969
ENSG00000185527	DOID:0110407
ENSG00000185532	DOID:14004
ENSG00000185624	DOID:0060438
ENSG00000185760	DOID:0080237
ENSG00000185803	DOID:0080786
ENSG00000185808	DOID:0080283
ENSG00000185825	DOID:0112123
ENSG00000185900	DOID:0050588|DOID:0111235
